crypto_id,exchange_id,exchange_name,exchange_slug
15478,[302],['Gate.io'],['gate-io']
15563,"[433, 525, 302, 544, 1069, 9108, 9391]","['Bitrue', 'XT.COM', 'Gate.io', 'MEXC', 'Uniswap v2', 'ChangeNOW', 'Uniswap v2 (Base)']","['bitrue', 'xt', 'gate-io', 'mexc', 'uniswap-v2', 'changenow', 'uniswap-v2-base']"
15678,"[270, 521, 10361, 1188, 9867, 6137, 333, 513, 6637, 5751, 1653, 1149, 433, 406, 1064, 501, 10153, 7085, 7302, 102, 525, 790, 302, 544, 5319, 311, 89, 6472, 955, 453, 350, 1117, 9217, 16, 380, 9365, 42, 9108, 710, 630, 425]","['Binance', 'Bybit', 'CoinUp.io', 'BYDFi', 'KCEX', 'Toobit', 'LBank', 'Bitget', 'BloFin', 'WEEX', 'ZOOMEX', 'Crypto.com Exchange', 'Bitrue', 'BitMart', 'BingX', 'WhiteBIT', 'Ourbit', 'Fairdesk', 'Bitunix', 'HTX', 'XT.COM', 'Pionex', 'Gate.io', 'MEXC', 'SuperEx', 'KuCoin', 'Coinbase Exchange', 'Flipster', 'Phemex', 'AscendEX (BitMax)', 'CoinEx', 'Azbit', 'GroveX', 'Poloniex', 'LATOKEN', 'AlphaX', 'HitBTC', 'ChangeNOW', 'Tokocrypto', 'Binance.US', 'WazirX']","['binance', 'bybit', 'coinup-io', 'bydfi', 'kcex', 'toobit', 'lbank', 'bitget', 'blofin', 'weex', 'zoomex', 'crypto-com-exchange', 'bitrue', 'bitmart', 'bingx', 'whitebit', 'ourbit', 'fairdesk', 'bitunix', 'htx', 'xt', 'pionex', 'gate-io', 'mexc', 'superex', 'kucoin', 'coinbase-exchange', 'flipster', 'phemex', 'ascendex', 'coinex', 'azbit', 'grovex', 'poloniex', 'latoken', 'alphax', 'hitbtc', 'changenow', 'tokocrypto', 'binance-us', 'wazirx']"
15721,"[521, 513, 406, 102, 302, 544, 1344, 8977]","['Bybit', 'Bitget', 'BitMart', 'HTX', 'Gate.io', 'MEXC', 'PancakeSwap v2 (BSC)', 'SquadSwap v2']","['bybit', 'bitget', 'bitmart', 'htx', 'gate-io', 'mexc', 'pancakeswap-v2', 'squadswap-v2']"
15889,"[544, 1344]","['MEXC', 'PancakeSwap v2 (BSC)']","['mexc', 'pancakeswap-v2']"
16057,"[102, 302, 544, 1250]","['HTX', 'Gate.io', 'MEXC', 'Tokpie']","['htx', 'gate-io', 'mexc', 'tokpie']"
16100,"[302, 544]","['Gate.io', 'MEXC']","['gate-io', 'mexc']"
16185,"[333, 406, 544, 453, 6706, 1342, 1344, 354, 7500, 7084]","['LBank', 'BitMart', 'MEXC', 'AscendEX (BitMax)', 'PancakeSwap v3 (BSC)', 'Raydium', 'PancakeSwap v2 (BSC)', 'TradeOgre', 'XeggeX', 'AmpleSwap']","['lbank', 'bitmart', 'mexc', 'ascendex', 'pancakeswap-v3', 'raydium', 'pancakeswap-v2', 'tradeogre', 'xeggex', 'ampleswap']"
1637,"[270, 521, 407, 1188, 333, 6137, 513, 6637, 943, 5751, 1149, 433, 9218, 406, 1064, 501, 7302, 7085, 102, 525, 790, 302, 544, 10770, 351, 5319, 311, 9181, 89, 24, 955, 350, 200, 10109, 16, 380, 1348, 520, 42, 225, 1128, 243, 834, 440, 68, 710, 890, 9662, 630, 949, 6406, 1141, 267, 370, 1101, 802, 425]","['Binance', 'Bybit', 'DigiFinex', 'BYDFi', 'LBank', 'Toobit', 'Bitget', 'BloFin', 'Hotcoin', 'WEEX', 'Crypto.com Exchange', 'Bitrue', 'Hibt', 'BitMart', 'BingX', 'WhiteBIT', 'Bitunix', 'Fairdesk', 'HTX', 'XT.COM', 'Pionex', 'Gate.io', 'MEXC', 'Aibit', 'Upbit', 'SuperEx', 'KuCoin', 'UZX', 'Coinbase Exchange', 'Kraken', 'Phemex', 'CoinEx', 'Bithumb', 'Niza Global', 'Poloniex', 'LATOKEN', 'Uniswap v3 (Ethereum)', 'Bitvavo', 'HitBTC', 'Paribu', 'Changelly PRO', 'BtcTurk | Kripto', 'Nominex', 'Cryptology', 'Indodax', 'Tokocrypto', 'Bitay', 'Binance TH', 'Binance.US', 'CoinDCX', 'Bitlo', 'SushiSwap (Ethereum)', 'Bancor Network', 'ZebPay', 'Polkaswap', 'digitalexchange.id', 'WazirX']","['binance', 'bybit', 'digifinex', 'bydfi', 'lbank', 'toobit', 'bitget', 'blofin', 'hotcoin-global', 'weex', 'crypto-com-exchange', 'bitrue', 'hibt', 'bitmart', 'bingx', 'whitebit', 'bitunix', 'fairdesk', 'htx', 'xt', 'pionex', 'gate-io', 'mexc', 'aibit', 'upbit', 'superex', 'kucoin', 'uzx', 'coinbase-exchange', 'kraken', 'phemex', 'coinex', 'bithumb', 'niza-global', 'poloniex', 'latoken', 'uniswap-v3', 'bitvavo', 'hitbtc', 'paribu', 'changelly-pro', 'btcturk-kripto', 'nominex', 'cryptology', 'indodax', 'tokocrypto', 'bitay', 'binance-th', 'binance-us', 'coindcx', 'bitlo', 'sushiswap', 'bancor-network', 'zebpay', 'polkaswap', 'digitalexchange-id', 'wazirx']"
16434,"[270, 9867, 9202, 943, 5751, 8961, 433, 1064, 8885, 1645, 7302, 302, 544, 350, 16, 380, 9365, 1131, 7748, 710, 949, 1141, 425]","['Binance', 'KCEX', '4E', 'Hotcoin', 'WEEX', 'BlueBit', 'Bitrue', 'BingX', 'UEEx', 'Tapbit', 'Bitunix', 'Gate.io', 'MEXC', 'CoinEx', 'Poloniex', 'LATOKEN', 'AlphaX', 'Bitcoiva', 'Topcredit Int', 'Tokocrypto', 'CoinDCX', 'SushiSwap (Ethereum)', 'WazirX']","['binance', 'kcex', '4e', 'hotcoin-global', 'weex', 'bluebit', 'bitrue', 'bingx', 'ueex', 'tapbit', 'bitunix', 'gate-io', 'mexc', 'coinex', 'poloniex', 'latoken', 'alphax', 'bitcoiva', 'topcredit-int', 'tokocrypto', 'coindcx', 'sushiswap', 'wazirx']"
16612,"[1149, 1064, 7302, 525, 302, 544, 24, 350, 1612, 1426, 520, 9882, 1342, 1336, 9883, 622]","['Crypto.com Exchange', 'BingX', 'Bitunix', 'XT.COM', 'Gate.io', 'MEXC', 'Kraken', 'CoinEx', 'Jupiter', 'Orca', 'Bitvavo', 'Meteora VD', 'Raydium', 'Quidax', 'Meteora VP', 'NovaDAX']","['crypto-com-exchange', 'bingx', 'bitunix', 'xt', 'gate-io', 'mexc', 'kraken', 'coinex', 'jupiter', 'orca', 'bitvavo', 'meteora-vd', 'raydium', 'quidax', 'meteora-vp', 'novadax']"
16678,"[544, 350]","['MEXC', 'CoinEx']","['mexc', 'coinex']"
16711,"[521, 513, 943, 1182, 7618, 433, 9218, 406, 1064, 1645, 102, 525, 302, 544, 5319, 311, 453, 350, 477, 16, 330, 6706, 1344, 1145, 622]","['Bybit', 'Bitget', 'Hotcoin', 'Deepcoin', 'BVOX', 'Bitrue', 'Hibt', 'BitMart', 'BingX', 'Tapbit', 'HTX', 'XT.COM', 'Gate.io', 'MEXC', 'SuperEx', 'KuCoin', 'AscendEX (BitMax)', 'CoinEx', 'ProBit Global', 'Poloniex', 'BigONE', 'PancakeSwap v3 (BSC)', 'PancakeSwap v2 (BSC)', 'KoinBX', 'NovaDAX']","['bybit', 'bitget', 'hotcoin-global', 'deepcoin', 'bvox', 'bitrue', 'hibt', 'bitmart', 'bingx', 'tapbit', 'htx', 'xt', 'gate-io', 'mexc', 'superex', 'kucoin', 'ascendex', 'coinex', 'probit-exchange', 'poloniex', 'bigone', 'pancakeswap-v3', 'pancakeswap-v2', 'koinbx', 'novadax']"
16751,[302],['Gate.io'],['gate-io']
16755,"[544, 1411]","['MEXC', 'Coinstore']","['mexc', 'coinstore']"
16876,"[513, 1149, 1064, 102, 9450, 525, 302, 544, 350, 16, 380, 1348, 151, 949, 1530]","['Bitget', 'Crypto.com Exchange', 'BingX', 'HTX', 'Zedxion Exchange', 'XT.COM', 'Gate.io', 'MEXC', 'CoinEx', 'Poloniex', 'LATOKEN', 'Uniswap v3 (Ethereum)', 'Gemini', 'CoinDCX', 'VVS Finance']","['bitget', 'crypto-com-exchange', 'bingx', 'htx', 'zedxion-exchange', 'xt', 'gate-io', 'mexc', 'coinex', 'poloniex', 'latoken', 'uniswap-v3', 'gemini', 'coindcx', 'vvs-finance']"
16948,"[513, 544, 1344]","['Bitget', 'MEXC', 'PancakeSwap v2 (BSC)']","['bitget', 'mexc', 'pancakeswap-v2']"
17000,"[513, 9298, 517, 406, 302, 544, 937, 9584, 10963, 658, 16, 1411, 1344, 710]","['Bitget', 'BiKing', 'CoinW', 'BitMart', 'Gate.io', 'MEXC', 'Biconomy.com', 'B2Z Exchange', 'BITmarkets', 'BTSE', 'Poloniex', 'Coinstore', 'PancakeSwap v2 (BSC)', 'Tokocrypto']","['bitget', 'biking', 'coinw', 'bitmart', 'gate-io', 'mexc', 'biconomy', 'b2z-exchange', 'bitmarkets', 'btse', 'poloniex', 'coinstore', 'pancakeswap-v2', 'tokocrypto']"
17145,"[270, 9867, 6137, 513, 943, 5751, 1149, 433, 406, 1064, 8125, 1645, 10153, 7302, 102, 525, 790, 302, 544, 311, 89, 955, 453, 350, 16, 9365, 42, 834, 440, 9108, 710]","['Binance', 'KCEX', 'Toobit', 'Bitget', 'Hotcoin', 'WEEX', 'Crypto.com Exchange', 'Bitrue', 'BitMart', 'BingX', 'OrangeX', 'Tapbit', 'Ourbit', 'Bitunix', 'HTX', 'XT.COM', 'Pionex', 'Gate.io', 'MEXC', 'KuCoin', 'Coinbase Exchange', 'Phemex', 'AscendEX (BitMax)', 'CoinEx', 'Poloniex', 'AlphaX', 'HitBTC', 'Nominex', 'Cryptology', 'ChangeNOW', 'Tokocrypto']","['binance', 'kcex', 'toobit', 'bitget', 'hotcoin-global', 'weex', 'crypto-com-exchange', 'bitrue', 'bitmart', 'bingx', 'orangex', 'tapbit', 'ourbit', 'bitunix', 'htx', 'xt', 'pionex', 'gate-io', 'mexc', 'kucoin', 'coinbase-exchange', 'phemex', 'ascendex', 'coinex', 'poloniex', 'alphax', 'hitbtc', 'nominex', 'cryptology', 'changenow', 'tokocrypto']"
1720,"[270, 21, 521, 407, 1188, 9867, 9202, 294, 333, 6137, 5751, 6637, 513, 943, 1653, 433, 7618, 517, 1064, 8885, 10153, 10866, 7085, 7302, 102, 525, 790, 302, 544, 351, 311, 350, 339, 380, 9365, 1375, 7451, 37, 1371, 42, 225, 633, 834, 9384, 9108, 174, 7748, 68, 7373, 622, 710, 36, 9662, 890, 630, 949, 1009, 425]","['Binance', 'BTCC', 'Bybit', 'DigiFinex', 'BYDFi', 'KCEX', '4E', 'OKX', 'LBank', 'Toobit', 'WEEX', 'BloFin', 'Bitget', 'Hotcoin', 'ZOOMEX', 'Bitrue', 'BVOX', 'CoinW', 'BingX', 'UEEx', 'Ourbit', '3EX', 'Fairdesk', 'Bitunix', 'HTX', 'XT.COM', 'Pionex', 'Gate.io', 'MEXC', 'Upbit', 'KuCoin', 'CoinEx', 'Bibox', 'LATOKEN', 'AlphaX', 'Binance TR', 'CoinCatch', 'Bitfinex', 'Globe Derivative Exchange', 'HitBTC', 'Paribu', 'Mandala Exchange', 'Nominex', 'BitDelta', 'ChangeNOW', 'Coinone', 'Topcredit Int', 'Indodax', 'Koinpark', 'NovaDAX', 'Tokocrypto', 'CEX.IO', 'Binance TH', 'Bitay', 'Binance.US', 'CoinDCX', 'Giottus', 'WazirX']","['binance', 'btcc', 'bybit', 'digifinex', 'bydfi', 'kcex', '4e', 'okx', 'lbank', 'toobit', 'weex', 'blofin', 'bitget', 'hotcoin-global', 'zoomex', 'bitrue', 'bvox', 'coinw', 'bingx', 'ueex', 'ourbit', '3ex', 'fairdesk', 'bitunix', 'htx', 'xt', 'pionex', 'gate-io', 'mexc', 'upbit', 'kucoin', 'coinex', 'bibox', 'latoken', 'alphax', 'binance-tr', 'coincatch', 'bitfinex', 'globe-derivative-exchange', 'hitbtc', 'paribu', 'mandala', 'nominex', 'bitdelta', 'changenow', 'coinone', 'topcredit-int', 'indodax', 'koinpark', 'novadax', 'tokocrypto', 'cex-io', 'binance-th', 'bitay', 'binance-us', 'coindcx', 'giottus', 'wazirx']"
17231,"[406, 102, 525, 350, 1612, 9882, 9883]","['BitMart', 'HTX', 'XT.COM', 'CoinEx', 'Jupiter', 'Meteora VD', 'Meteora VP']","['bitmart', 'htx', 'xt', 'coinex', 'jupiter', 'meteora-vd', 'meteora-vp']"
17242,"[9867, 513, 302, 544, 477, 1344, 1281, 3596]","['KCEX', 'Bitget', 'Gate.io', 'MEXC', 'ProBit Global', 'PancakeSwap v2 (BSC)', 'ApeSwap (BSC)', 'Baby Doge Swap']","['kcex', 'bitget', 'gate-io', 'mexc', 'probit-exchange', 'pancakeswap-v2', 'apeswap', 'baby-doge-swap']"
1732,"[270, 7680, 521, 407, 1188, 9867, 294, 333, 6137, 513, 6637, 943, 1653, 9449, 5751, 8961, 9298, 1149, 433, 517, 406, 1064, 501, 10153, 7302, 7085, 9450, 525, 790, 302, 544, 10770, 351, 5319, 311, 9181, 215, 89, 9584, 10963, 658, 24, 955, 350, 200, 10109, 477, 9217, 16, 380, 9365, 1131, 1561, 7451, 1348, 520, 42, 225, 857, 243, 1069, 834, 440, 9108, 8767, 622, 194, 710, 9662, 630, 949, 6406, 488, 267, 1009, 425]","['Binance', 'DOEX', 'Bybit', 'DigiFinex', 'BYDFi', 'KCEX', 'OKX', 'LBank', 'Toobit', 'Bitget', 'BloFin', 'Hotcoin', 'ZOOMEX', 'Bitoy', 'WEEX', 'BlueBit', 'BiKing', 'Crypto.com Exchange', 'Bitrue', 'CoinW', 'BitMart', 'BingX', 'WhiteBIT', 'Ourbit', 'Bitunix', 'Fairdesk', 'Zedxion Exchange', 'XT.COM', 'Pionex', 'Gate.io', 'MEXC', 'Aibit', 'Upbit', 'SuperEx', 'KuCoin', 'UZX', 'P2B', 'Coinbase Exchange', 'B2Z Exchange', 'BITmarkets', 'BTSE', 'Kraken', 'Phemex', 'CoinEx', 'Bithumb', 'Niza Global', 'ProBit Global', 'GroveX', 'Poloniex', 'LATOKEN', 'AlphaX', 'Bitcoiva', 'Bit2Me', 'CoinCatch', 'Uniswap v3 (Ethereum)', 'Bitvavo', 'HitBTC', 'Paribu', 'FMFW.io', 'BtcTurk | Kripto', 'Uniswap v2', 'Nominex', 'Cryptology', 'ChangeNOW', 'ONUS Pro', 'NovaDAX', 'Korbit', 'Tokocrypto', 'Binance TH', 'Binance.US', 'CoinDCX', 'Bitlo', 'Coinmetro', 'Bancor Network', 'Giottus', 'WazirX']","['binance', 'doex', 'bybit', 'digifinex', 'bydfi', 'kcex', 'okx', 'lbank', 'toobit', 'bitget', 'blofin', 'hotcoin-global', 'zoomex', 'bitoy', 'weex', 'bluebit', 'biking', 'crypto-com-exchange', 'bitrue', 'coinw', 'bitmart', 'bingx', 'whitebit', 'ourbit', 'bitunix', 'fairdesk', 'zedxion-exchange', 'xt', 'pionex', 'gate-io', 'mexc', 'aibit', 'upbit', 'superex', 'kucoin', 'uzx', 'p2b', 'coinbase-exchange', 'b2z-exchange', 'bitmarkets', 'btse', 'kraken', 'phemex', 'coinex', 'bithumb', 'niza-global', 'probit-exchange', 'grovex', 'poloniex', 'latoken', 'alphax', 'bitcoiva', 'bit2me', 'coincatch', 'uniswap-v3', 'bitvavo', 'hitbtc', 'paribu', 'bitcoin-com-exchange', 'btcturk-kripto', 'uniswap-v2', 'nominex', 'cryptology', 'changenow', 'onus-pro', 'novadax', 'korbit', 'tokocrypto', 'binance-th', 'binance-us', 'coindcx', 'bitlo', 'coinmetro', 'bancor-network', 'giottus', 'wazirx']"
17343,"[102, 311]","['HTX', 'KuCoin']","['htx', 'kucoin']"
17462,"[102, 302, 350]","['HTX', 'Gate.io', 'CoinEx']","['htx', 'gate-io', 'coinex']"
17478,[1344],['PancakeSwap v2 (BSC)'],['pancakeswap-v2']
1757,"[270, 521, 6637, 943, 5751, 1653, 433, 406, 525, 302, 544, 5319, 9584, 10963, 658, 955, 380, 1131, 37, 42, 834, 440, 36, 9662, 949, 376, 378, 425]","['Binance', 'Bybit', 'BloFin', 'Hotcoin', 'WEEX', 'ZOOMEX', 'Bitrue', 'BitMart', 'XT.COM', 'Gate.io', 'MEXC', 'SuperEx', 'B2Z Exchange', 'BITmarkets', 'BTSE', 'Phemex', 'LATOKEN', 'Bitcoiva', 'Bitfinex', 'HitBTC', 'Nominex', 'Cryptology', 'CEX.IO', 'Binance TH', 'CoinDCX', 'Bitbns', 'Unocoin', 'WazirX']","['binance', 'bybit', 'blofin', 'hotcoin-global', 'weex', 'zoomex', 'bitrue', 'bitmart', 'xt', 'gate-io', 'mexc', 'superex', 'b2z-exchange', 'bitmarkets', 'btse', 'phemex', 'latoken', 'bitcoiva', 'bitfinex', 'hitbtc', 'nominex', 'cryptology', 'cex-io', 'binance-th', 'coindcx', 'bitbns', 'unocoin', 'wazirx']"
17605,"[521, 302, 311, 622]","['Bybit', 'Gate.io', 'KuCoin', 'NovaDAX']","['bybit', 'gate-io', 'kucoin', 'novadax']"
17718,"[521, 302, 6706]","['Bybit', 'Gate.io', 'PancakeSwap v3 (BSC)']","['bybit', 'gate-io', 'pancakeswap-v3']"
17724,"[102, 302, 376]","['HTX', 'Gate.io', 'Bitbns']","['htx', 'gate-io', 'bitbns']"
17895,[1430],['Alcor'],['alcor']
17960,"[333, 433, 544, 5715, 8513, 8511]","['LBank', 'Bitrue', 'MEXC', 'ICPSwap', 'Sonic', 'ICDex']","['lbank', 'bitrue', 'mexc', 'icpswap', 'sonic', 'icdex']"
17998,"[302, 544, 4098]","['Gate.io', 'MEXC', 'QuickSwap v3 (Polygon)']","['gate-io', 'mexc', 'quickswap-v3']"
18007,"[9218, 302]","['Hibt', 'Gate.io']","['hibt', 'gate-io']"
18056,[302],['Gate.io'],['gate-io']
18069,"[270, 7680, 21, 9200, 521, 10361, 407, 9867, 1188, 294, 333, 6137, 9202, 513, 6637, 943, 5751, 1653, 1133, 8961, 1149, 433, 10771, 517, 1379, 9218, 406, 1064, 1247, 8885, 1645, 501, 10153, 7085, 7302, 102, 9450, 525, 790, 391, 302, 544, 351, 5319, 311, 215, 89, 937, 9584, 10963, 6472, 9015, 658, 955, 24, 453, 350, 7850, 8563, 200, 10846, 1117, 9217, 16, 1411, 1161, 219, 157, 9665, 8112, 9365, 10152, 1131, 1375, 1561, 7451, 1289, 1612, 1426, 520, 1371, 154, 42, 7845, 9882, 1342, 3735, 151, 253, 9384, 1531, 1452, 440, 843, 1344, 174, 8767, 7557, 487, 7373, 7748, 68, 868, 622, 194, 710, 9662, 9957, 949, 599, 9329, 335, 922, 370, 1009, 425, 1441]","['Binance', 'DOEX', 'BTCC', 'Zedcex Exchange', 'Bybit', 'CoinUp.io', 'DigiFinex', 'KCEX', 'BYDFi', 'OKX', 'LBank', 'Toobit', '4E', 'Bitget', 'BloFin', 'Hotcoin', 'WEEX', 'ZOOMEX', 'TruBit Pro Exchange', 'BlueBit', 'Crypto.com Exchange', 'Bitrue', 'BXTEN', 'CoinW', 'Batonex', 'Hibt', 'BitMart', 'BingX', 'FameEX', 'UEEx', 'Tapbit', 'WhiteBIT', 'Ourbit', 'Fairdesk', 'Bitunix', 'HTX', 'Zedxion Exchange', 'XT.COM', 'Pionex', 'CoinTiger', 'Gate.io', 'MEXC', 'Upbit', 'SuperEx', 'KuCoin', 'P2B', 'Coinbase Exchange', 'Biconomy.com', 'B2Z Exchange', 'BITmarkets', 'Flipster', 'Websea', 'BTSE', 'Phemex', 'Kraken', 'AscendEX (BitMax)', 'CoinEx', 'Bitcastle', 'BITFLEX', 'Bithumb', 'TNNS PROX', 'Azbit', 'GroveX', 'Poloniex', 'Coinstore', 'BIT', 'Tidex', 'BitMEX', 'ZKE', 'Hyperliquid', 'AlphaX', 'FIXT', 'Bitcoiva', 'Binance TR', 'Bit2Me', 'CoinCatch', 'WOO X', 'Jupiter', 'Orca', 'Bitvavo', 'Globe Derivative Exchange', 'Dex-Trade', 'HitBTC', 'Coincall', 'Meteora VD', 'Raydium', 'ICRYPEX', 'Gemini', 'LocalTrade', 'BitDelta', 'NexDAX', 'APX', 'Cryptology', 'BitHash', 'PancakeSwap v2 (BSC)', 'Coinone', 'ONUS Pro', 'EXMO.ME', 'VinDAX', 'Koinpark', 'Topcredit Int', 'Indodax', 'MAX Exchange', 'NovaDAX', 'Korbit', 'Tokocrypto', 'Binance TH', 'Cube Exchange', 'CoinDCX', 'BankCEX', 'DeGate', 'GOPAX', 'StormGain', 'ZebPay', 'Giottus', 'WazirX', 'OpenLeverage']","['binance', 'doex', 'btcc', 'zedcex-exchange', 'bybit', 'coinup-io', 'digifinex', 'kcex', 'bydfi', 'okx', 'lbank', 'toobit', '4e', 'bitget', 'blofin', 'hotcoin-global', 'weex', 'zoomex', 'trubit-exchange', 'bluebit', 'crypto-com-exchange', 'bitrue', 'bxten', 'coinw', 'wisebitcoin', 'hibt', 'bitmart', 'bingx', 'fameex', 'ueex', 'tapbit', 'whitebit', 'ourbit', 'fairdesk', 'bitunix', 'htx', 'zedxion-exchange', 'xt', 'pionex', 'cointiger', 'gate-io', 'mexc', 'upbit', 'superex', 'kucoin', 'p2b', 'coinbase-exchange', 'biconomy', 'b2z-exchange', 'bitmarkets', 'flipster', 'websea', 'btse', 'phemex', 'kraken', 'ascendex', 'coinex', 'bitcastle', 'bitflex', 'bithumb', 'tnns-prox', 'azbit', 'grovex', 'poloniex', 'coinstore', 'bit-com', 'tidex', 'bitmex', 'zke', 'hyperliquid', 'alphax', 'fixt', 'bitcoiva', 'binance-tr', 'bit2me', 'coincatch', 'woox', 'jupiter', 'orca', 'bitvavo', 'globe-derivative-exchange', 'dex-trade', 'hitbtc', 'coincall', 'meteora-vd', 'raydium', 'icrypex', 'gemini', 'localtrade', 'bitdelta', 'nexdax', 'apollox', 'cryptology', 'bithash', 'pancakeswap-v2', 'coinone', 'onus-pro', 'exmo-me', 'vindax', 'koinpark', 'topcredit-int', 'indodax', 'max-exchange', 'novadax', 'korbit', 'tokocrypto', 'binance-th', 'cube-exchange', 'coindcx', 'bankcex', 'degate', 'gopax', 'stormgain', 'zebpay', 'giottus', 'wazirx', 'openleverage']"
