id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
10641,RichQUACK.com,QUACK,richquack-com,37,2021-06-25T00:00:00.000Z,"defi,memes,metaverse,bnb-chain",,44085961274152300,46775855335611000,669,6.33385405442e-10,399352.82620892,-0.09580406,3.01290595,0.53987568,27923404.455929264
9286,Doge Killer,LEASH,doge-killer,80,2021-04-19T00:00:00.000Z,"memes,doggone-doggerel",,106373.02565328,107536.18246658,672,259.2521048917128,1074696.89212244,0.2200002,0.15333831,-0.45423374,27577430.804313004
31914,Billy,BILLY,billy,111,2024-06-20T06:10:19.000Z,"memes,solana-ecosystem,doggone-doggerel",1000000000,936137657,982930293,675,0.02908937974955294,14006802.30756336,-4.36388584,7.0638136,62.91320719,27231663.802329734
9386,Kishu Inu,KISHU,kishu-inu,56,2021-04-20T00:00:00.000Z,"memes,doggone-doggerel",,93136097121133940,96702938412730850,679,2.89274869197835e-10,262106.48689023,-0.61460995,-0.71191827,5.50917181,26941932.312312875
1405,Pepe Cash,PEPECASH,pepe-cash,2,2016-09-29T00:00:00.000Z,"media,memes",,701884009,701884009,,,0,0,0,-0.03984144,
28394,Grok,GROK,grok-erc,64,2023-11-13T05:49:32.000Z,"memes,generative-ai",6900000000,6320722798.545914,6596446798.545914,694,0.0040341531897763626,6303919.17578303,-0.49074763,-1.35241677,2.49281882,25498764.039446175
32797,Invest Zone,IVfun,invest-zone,8,2024-08-22T15:01:04.000Z,"memes,tron-memes,sun-pump-ecosystem",1000000000,940218906,1000000000,695,0.026801537891697928,8091639.82209989,-1.31123657,2.63560274,11.84644056,25199312.63564977
30859,Hoppy,HOPPY,hoppy-coin,31,2024-04-23T14:16:46.000Z,memes,420690000000,420690000000,420690000000,704,5.902770116463557e-05,2756348.40064275,-0.2304911,10.6010304,-7.41133736,24832363.60295054
32524,Ginnan The Cat,GINNAN,ginnan-the-cat,35,2024-08-02T04:03:50.000Z,"memes,cat-themed",6899998362189,6899998362189,6899998362189,714,3.5058115856913487e-06,5954840.34881712,-1.26335942,-1.49446013,72.97182105,24190094.199413527
8977,catwifhat,CWIF,catwifhatsolana,23,2021-03-29T00:00:00.000Z,"memes,solana-ecosystem,cat-themed",,33920072377504,33933315571812,709,7.207899486532571e-07,383699.44730796,0.37654606,6.6011466,-1.83189523,24449247.22729587
9721,Samoyedcoin,SAMO,samoyedcoin,76,2021-05-12T00:00:00.000Z,"memes,solana-ecosystem,doggone-doggerel",,3657134467,4746913623,721,0.006376721782889841,468881.79514509,-0.66095385,-0.14853559,7.28064627,23320529.01867613
32125,8-Bit Coin,COIN,mario-coin,9,2024-07-05T07:47:30.000Z,"memes,solana-ecosystem",100000000000,30000000000,100000000000,731,0.0007587511248605974,60195.96594227,0.01410413,1.88646459,4.82801962,22762533.745817922
32862,MUNCAT,MUNCAT,muncat,4,2024-08-28T05:37:02.000Z,"memes,cat-themed,tron-memes,sun-pump-ecosystem",1000000000,1000000000,1000000000,742,0.02177610533837037,9078631.66549795,-2.80512456,22.69463094,7.0181363,21776105.33837037
30484,PUPS (Ordinals),PUPS,pups-ordinals,11,2024-04-09T08:40:49.000Z,"memes,brc-20,inscriptions",7770000,7770000,7770000,746,2.71888043009822,218747.71844814,-1.08274689,-2.72757361,-24.17135059,21125700.94186317
31847,LandWolf (SOL),WOLF,landwolf-sol,48,2024-06-17T02:21:40.000Z,"memes,solana-ecosystem",9999999174,9999843691.044634,9999843691.044634,752,0.002067379868317766,1125086.23770766,-0.18596078,18.62006736,15.16294414,20673475.533190098
32448,Brainlet,BRAINLET,brainlet,29,2024-07-27T21:56:48.000Z,"memes,solana-ecosystem",1000000000,952905541,999930843,786,0.019252222064053148,2890391.17374526,-1.59415071,-6.61896811,11.72992498,18345549.0813987
213,MonaCoin,MONA,monacoin,23,2014-03-20T00:00:00.000Z,"mineable,pow,lyra2rev2,medium-of-exchange,memes,payments",105120000,65729674.871168,65729674.871168,798,0.26836536899869456,169193.02463395,-0.44464005,-0.22845307,1.44939846,17639568.450965222
31259,Foxsy AI,FOXSY,foxsy-ai,4,2024-05-15T07:38:02.000Z,"memes,multiversx-ecosystem",1978082104,203240765,1977949990,800,0.08572151517741577,1189697.27071048,-0.20579937,0.54915512,-1.07951028,17422106.321617093
30193,Basenji,BENJI,basenjibase,24,2024-03-29T04:50:27.000Z,"memes,doggone-doggerel,base-ecosystem",1000000000,922044870,1000000000,823,0.017605903735691462,1913685.53499952,0.97860581,-4.39564036,-8.85147986,16233433.221208148
30309,Shark Cat,SC,shark-cat,90,2024-04-02T07:00:23.000Z,"memes,cat-themed",1000000000,989895519,989895519.29,830,0.01573283007748853,1400702.37417511,2.93765759,17.93489814,28.74499052,15573857.994894318
24594,BOB (ETH),BOB,bob1,51,2023-04-21T01:33:58.000Z,memes,690000000000,689127646403,689127646403,835,2.1945828314063485e-05,2500770.30443941,1.08744407,-1.39545493,4.16057967,15123477.014434887
32618,Wrapped Dog,WDOG,wrapped-dog,37,2024-08-10T10:22:33.000Z,"memes,solana-ecosystem,doggone-doggerel",999998439,999998439,999998439,847,0.014633615263924132,5330579.9598115,-2.23772724,-4.04803894,19.33176279,14633592.420850705
29574,Ben the Dog,BENDOG,ben-the-dog,28,2024-02-28T11:57:14.000Z,"gaming,memes,solana-ecosystem",,999780947.4,999994577.83,867,0.01409888573494772,2453002.24665088,-0.37864945,-7.74035801,82.97162792,14095797.337370375
29505,Troll,TROLL,troll-new,27,2024-02-22T12:11:12.000Z,memes,,960420000000000,960420000000000,882,1.4227391948550611e-08,2002404.68438377,-3.98873645,18.4079432,42.60277517,13664271.775226979
27276,Pepe 2.0,PEPE2.0,pepe-2-0,45,2023-06-28T04:14:21.000Z,memes,469000000000000,469000000000000,469000000000000,896,2.7632918079655955e-08,1122877.30268964,-0.11242342,2.12145842,7.53345543,12959838.579358643
24747,Jesus Coin,JESUS,jesus-toys,22,2023-04-27T04:57:51.000Z,memes,,151426487242538,156533918921921,900,8.463069418252446e-08,480735.59474803,1.82062868,33.59932496,26.63986874,12815328.732957175
29494,DUKO,DUKO,duko,33,2024-02-21T19:59:18.000Z,"memes,solana-ecosystem,cat-themed",,9663955990,9999609598,901,0.0013138099772268613,1193842.89665805,-0.86263992,6.67757956,5.84737698,12696601.79914329
23404,PAW,PAW,pawswap,30,2023-02-05T17:44:34.000Z,"memes,doggone-doggerel,defi-2,layer-1",,947958529404516,999826523767972,912,1.3034290539381661e-08,392629.52221959,1.46182515,10.31829924,19.93157305,12355966.891543435
9177,Pitbull,PIT,pitbull,66,2021-04-08T00:00:00.000Z,"memes,bnb-chain",100000000000000000,40192158063660000,100000000000000000,924,2.98452877587795e-10,220566.90956731,0.54472894,-1.00742766,2.24304562,11995465.230562827
29558,Super Trump Coin,STRUMP,super-trump-io,43,2024-02-27T11:50:01.000Z,"memes,political-memes",2600000000,1837382589,2339600236,937,0.006278838995337695,572876.32356664,0.52883385,1.24588808,10.26286636,11536629.449167734
15142,Katana Inu,KATA,katana-inu,43,2021-11-25T02:45:24.000Z,"gaming,memes,metaverse,play-to-earn",,27226308014,50000000000,973,0.0003925433417841698,410053.15892432,-1.82853566,11.44094138,13.30876757,10687505.932260683
31163,Slothana,SLOTH,slothana,19,2024-05-09T14:28:34.000Z,"memes,solana-ecosystem,cmc-community-vote-winners",,1695118152,1874794066,990,0.006063920238185417,3255533.76564137,-1.31955468,2.7721505,-1.24618495,10279061.268028265
31284,SAD HAMSTER,HAMMY,sad-hamster,52,2024-05-16T10:22:35.000Z,"memes,solana-ecosystem,cmc-community-vote-winners",1000000000,941901250,999909499,993,0.010704491781279458,387419.51676359,-0.59815161,-9.85817919,54.7231223,10082574.189401848
28081,SPX6900,SPX,spx6900,42,2023-09-20T17:36:23.000Z,memes,,930993090.07,1000000000,1033,0.009683401193190062,165607.55888036,-0.93125152,11.67693489,6.92896432,9015179.599235542
15270,Vita Inu,VINU,vita-inu,86,2021-11-29T06:48:56.000Z,"dag,memes,doggone-doggerel,dwf-labs-portfolio",899781425467215,899611811203201.1,899611811203201.1,1036,9.901391151600375e-09,868365.92260546,-0.00015575,0.06033797,-4.02709121,8907408.427322563
29349,Rain Coin,RAIN,rain-coin,7,2024-02-09T04:39:54.000Z,memes,,1000000,1000000,1043,8.671163302906777,69844.93472905,-0.1005676,0.97284166,-10.6859366,8671163.302906778
24851,POOH,POOH,pooh,18,2023-05-01T18:19:53.000Z,memes,420690000000000,420690000000000,420690000000000,1046,2.0384578408880844e-08,707428.47124566,0.02012942,-3.31751962,-10.15582991,8575588.290832082
26532,Pikaboss,PIKA,pikachu,10,2023-06-01T01:48:26.000Z,"memes,ethereum-ecosystem",420690000000000,420690000000000,420690000000000,1051,2.0043544230330272e-08,16870.64313527,-0.08197149,2.07138509,17.25830013,8432118.622257642
21453,Doge Eat Doge,OMNOM,doge-eat-doge,18,2022-08-18T15:55:02.000Z,"memes,doggone-doggerel,doge-chain-ecosystem",1000000000000000,310000000000000,1000000000000000,1065,2.6240346419385007e-08,48609.84982702,3.26039914,-0.72675279,13.32880869,8134507.390009352
9656,CateCoin,CATE,catecoin,30,2021-05-09T00:00:00.000Z,"collectibles-nfts,defi,gaming,entertainment,memes,staking,wallet,dapp,launchpad,play-to-earn,web3,oxbull,bnb-chain,cat-themed",,44104656629774,60000000000000,1085,1.6982578903896053e-07,19395.98060657,-0.2276204,3.03134578,-1.48207973,7490108.112443791
21414,Dogechain,DC,dogechain,57,2022-08-16T15:08:33.000Z,"memes,doggone-doggerel,doge-chain-ecosystem",200000000000,30397580939.472397,169576385093.6713,1105,0.0002336764830041306,1210493.58016784,-0.45052014,2.90143474,3.08225623,7103199.805769306
12727,Doge Dash,DOGEDASH,doge-dash,12,2021-10-14T09:21:15.000Z,"collectibles-nfts,gaming,memes,doggone-doggerel,play-to-earn,bnb-chain",100000000000,54046882509.60472,90286721009.31483,,,0,1.0807556,1.24305842,2.21562508,
