id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
12873,KlimaDAO,KLIMA,klimadao,70,2021-10-19T05:33:56.000Z,"polygon-ecosystem,defi-2,protocol-owned-liquidity,real-world-assets,base-ecosystem",,7997365,14994543.1956788,1041,1.0906914448515677,741752.18384508,0.08570288,3.11460598,-14.30872575,8722657.586855358
1866,BytomDAO,BTM,bytom,65,2017-08-08T00:00:00.000Z,"mineable,platform,cosmos-ecosystem,payments,smart-contracts,polygon-ecosystem,injective-ecosystem,real-world-assets",2100000000,1640515591.91,2100000000,1052,0.005110523491480711,8410.73283856,0.09652462,-2.63663711,-2.84811737,8383893.470596438
7245,Stobox Token,STBU,stobox-token,17,2020-09-30T00:00:00.000Z,real-world-assets,100000000,99750000,100000000,1109,0.07069214634278297,170151.12532667,-0.31616619,7.10627768,0.98146198,7051541.5976926
14336,TRVL,TRVL,trvl,32,2021-11-11T08:14:53.000Z,"hospitality,ai-big-data,distributed-computing,tourism,real-world-assets,depin",1000000000,329500141.215374,1000000000,1119,0.02096780139441214,210487.54349947,0.02690759,2.61635147,-3.77573377,6908893.520434716
31008,Three Protocol Token,THREE,three-protocol-token,8,2024-05-01T12:21:29.000Z,"ai-big-data,zero-knowledge-proofs,real-world-assets",,85000000,100000000,1147,0.07524692555829464,251218.6973129,0.31874198,-1.00246616,-21.41144515,6395988.672455044
4566,XDB CHAIN,XDB,xdbchain,25,2019-09-13T00:00:00.000Z,real-world-assets,,17197670082,18974370019.97,1220,0.0002914313450824078,1571026.41872526,0.09044472,-1.9773988,0.88885238,5011940.124280742
11245,Landshare,LAND,landshare,31,2021-08-13T00:00:00.000Z,real-world-assets,,3886510.442,3911083.87174036,1226,1.256062889288923,256361.93265097,-0.06620521,-0.14716141,-11.06535249,4881701.535030088
4166,Realio Network,RIO,realio-network,73,2020-06-25T00:00:00.000Z,"real-estate,algorand-ecosystem,metaverse,real-world-assets",75000000,6568515.0792935,74488102,1243,0.7049515451026713,6322131.41620119,-2.35090238,17.65754382,10.45518226,4630484.854178148
8495,Everest,ID,everest,23,2021-02-17T00:00:00.000Z,"finance-banking,real-world-assets",800000000,116700000,800000000,1249,0.039139731544632766,17787.42027501,-3.72031117,-1.50838891,-20.85239879,4567606.671258644
26585,PLANET,PLANET,planettoken,45,2023-06-02T06:49:38.000Z,"collectibles-nfts,gaming,real-world-assets",1000000000010,851450035658.0182,1000000000010,1270,5.064336952074878e-06,247470.81185088,0.40511256,0.77780683,-10.5339042,4312029.8784283735
17242,UBXS Token,UBXS,ubxs,20,2022-01-13T12:08:55.000Z,"real-estate,collectibles-nfts,binance-smart-chain,metaverse,real-world-assets",,57155070,84999999,1303,0.0694881654141376,176790.58753494,-0.39609611,0.67294137,-7.43359866,3971600.9584166138
